"Date","Price","Open","High","Low","Vol.","Change %"
"05/22/2012","6,390.4","6,470.3","6,470.3","6,310.6","41.06K","0.00%"
"05/21/2012","6,390.4","6,230.7","6,390.4","6,230.7","37.43K","1.27%"
"05/18/2012","6,310.6","6,310.6","6,390.4","6,150.8","66.10K","-1.25%"
"05/17/2012","6,390.4","6,310.6","6,390.4","6,310.6","9.51K","1.27%"
"05/16/2012","6,310.6","6,230.7","6,310.6","6,230.7","50.45K","-1.25%"
"05/15/2012","6,390.4","6,230.7","6,390.4","6,150.8","98.15K","1.27%"
"05/14/2012","6,310.6","6,310.6","6,310.6","6,230.7","102.65K","-1.25%"
"05/11/2012","6,390.4","6,470.3","6,470.3","6,310.6","43.57K","0.00%"
"05/10/2012","6,390.4","6,550.2","6,550.2","6,390.4","2.63K","-2.44%"
"05/09/2012","6,550.2","6,470.3","6,550.2","6,390.4","38.93K","1.23%"
"05/08/2012","6,470.3","6,230.7","6,470.3","6,230.7","80.12K","2.53%"
"05/07/2012","6,310.6","6,390.4","6,390.4","6,230.7","57.34K","-1.25%"
"05/04/2012","6,390.4","6,390.4","6,470.3","6,310.6","62.59K","-1.23%"
"05/03/2012","6,470.3","6,230.7","6,470.3","6,230.7","138.58K","1.25%"
"05/02/2012","6,390.4","6,310.6","6,390.4","6,230.7","42.19K","0.00%"
"04/27/2012","6,390.4","6,310.6","6,390.4","6,230.7","96.02K","1.27%"
"04/26/2012","6,310.6","6,230.7","6,390.4","6,230.7","23.54K","-1.25%"
"04/25/2012","6,390.4","6,390.4","6,390.4","6,230.7","51.58K","0.00%"
"04/24/2012","6,390.4","6,230.7","6,390.4","6,230.7","30.30K","0.00%"
"04/23/2012","6,390.4","6,230.7","6,390.4","6,150.8","43.69K","2.56%"
"04/20/2012","6,230.7","6,230.7","6,390.4","6,230.7","10.52K","-2.50%"
"04/19/2012","6,390.4","6,230.7","6,390.4","6,230.7","45.19K","1.27%"
"04/18/2012","6,310.6","6,310.6","6,310.6","6,230.7","62.22K","-1.25%"
"04/17/2012","6,390.4","6,390.4","6,390.4","6,230.7","31.42K","0.00%"
"04/16/2012","6,390.4","6,230.7","6,390.4","6,230.7","20.41K","0.00%"
